,file_path,class
2431,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_668.jpg,Non
2432,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_669.jpg,Non
2433,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_67.jpg,Non
2434,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_670.jpg,Non
2435,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_671.jpg,Non
2436,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_672.jpg,Non
2437,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_673.jpg,Non
2438,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_674.jpg,Non
2439,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_675.jpg,Non
2440,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_676.jpg,Non
2441,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_677.jpg,Non
2442,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_678.jpg,Non
2443,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_679.jpg,Non
2444,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_68.jpg,Non
2445,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_680.jpg,Non
2446,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_681.jpg,Non
2447,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_682.jpg,Non
2448,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_683.jpg,Non
2449,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_684.jpg,Non
2450,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_685.jpg,Non
2451,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_686.jpg,Non
2452,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_687.jpg,Non
2453,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_688.jpg,Non
2454,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_689.jpg,Non
2455,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_69.jpg,Non
2456,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_690.jpg,Non
2457,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_691.jpg,Non
2458,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_692.jpg,Non
2459,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_693.jpg,Non
2460,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_694.jpg,Non
2461,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_695.jpg,Non
2462,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_696.jpg,Non
2463,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_697.jpg,Non
2464,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_698.jpg,Non
2465,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_699.jpg,Non
2466,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_7.jpg,Non
2467,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_70.jpg,Non
2468,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_700.jpg,Non
2469,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_701.jpg,Non
2470,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_702.jpg,Non
2471,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_703.jpg,Non
2472,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_704.jpg,Non
2473,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_705.jpg,Non
2474,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_706.jpg,Non
2475,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_707.jpg,Non
2476,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_708.jpg,Non
2477,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_709.jpg,Non
2478,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_71.jpg,Non
2479,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_710.jpg,Non
2480,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_711.jpg,Non
2481,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_712.jpg,Non
2482,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_713.jpg,Non
2483,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_714.jpg,Non
2484,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_715.jpg,Non
2485,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_716.jpg,Non
2486,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_717.jpg,Non
2487,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_718.jpg,Non
2488,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_719.jpg,Non
2489,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_72.jpg,Non
2490,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_720.jpg,Non
2491,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_721.jpg,Non
2492,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_722.jpg,Non
2493,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_723.jpg,Non
2494,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_724.jpg,Non
2495,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_725.jpg,Non
2496,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_726.jpg,Non
2497,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_727.jpg,Non
2498,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_728.jpg,Non
2499,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_729.jpg,Non
2500,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_73.jpg,Non
2501,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_730.jpg,Non
2502,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_731.jpg,Non
2503,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_732.jpg,Non
2504,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_733.jpg,Non
2505,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_734.jpg,Non
2506,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_735.jpg,Non
2507,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_736.jpg,Non
2508,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_737.jpg,Non
2509,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_738.jpg,Non
2510,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_739.jpg,Non
2511,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_74.jpg,Non
2512,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_740.jpg,Non
2513,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_741.jpg,Non
2514,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_742.jpg,Non
2515,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_743.jpg,Non
2516,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_744.jpg,Non
2517,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_745.jpg,Non
2518,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_746.jpg,Non
2519,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_747.jpg,Non
2520,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_748.jpg,Non
2521,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_749.jpg,Non
2522,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_75.jpg,Non
2523,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_750.jpg,Non
2524,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_751.jpg,Non
2525,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_752.jpg,Non
2526,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_753.jpg,Non
2527,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_754.jpg,Non
2528,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_755.jpg,Non
2529,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_756.jpg,Non
2530,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_757.jpg,Non
2531,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_758.jpg,Non
2532,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_759.jpg,Non
2533,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_76.jpg,Non
2534,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_760.jpg,Non
2535,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_761.jpg,Non
2536,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_762.jpg,Non
2537,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_763.jpg,Non
2538,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_764.jpg,Non
2539,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_765.jpg,Non
2540,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_766.jpg,Non
2541,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_767.jpg,Non
2542,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_768.jpg,Non
2543,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_769.jpg,Non
2544,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_77.jpg,Non
2545,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_770.jpg,Non
2546,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_771.jpg,Non
2547,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_772.jpg,Non
2548,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_773.jpg,Non
2549,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_774.jpg,Non
2550,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_775.jpg,Non
2551,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_776.jpg,Non
2552,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_777.jpg,Non
2553,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_778.jpg,Non
2554,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_779.jpg,Non
2555,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_78.jpg,Non
2556,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_780.jpg,Non
2557,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_781.jpg,Non
2558,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_782.jpg,Non
2559,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_783.jpg,Non
2560,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_784.jpg,Non
2561,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_785.jpg,Non
2562,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_786.jpg,Non
2563,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_787.jpg,Non
2564,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_788.jpg,Non
2565,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_789.jpg,Non
2566,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_79.jpg,Non
2567,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_790.jpg,Non
2568,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_791.jpg,Non
2569,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_792.jpg,Non
2570,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_793.jpg,Non
2571,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_794.jpg,Non
2572,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_795.jpg,Non
2573,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_796.jpg,Non
2574,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_797.jpg,Non
2575,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_798.jpg,Non
2576,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_799.jpg,Non
2577,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_8.jpg,Non
2578,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_80.jpg,Non
2579,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_800.jpg,Non
2580,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_801.jpg,Non
2581,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_802.jpg,Non
2582,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_803.jpg,Non
2583,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_804.jpg,Non
2584,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_805.jpg,Non
2585,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_806.jpg,Non
2586,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_807.jpg,Non
2587,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_808.jpg,Non
2588,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_809.jpg,Non
2589,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_81.jpg,Non
2590,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_810.jpg,Non
2591,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_811.jpg,Non
2592,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_812.jpg,Non
2593,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_813.jpg,Non
2594,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_814.jpg,Non
2595,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_815.jpg,Non
2596,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_816.jpg,Non
2597,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_817.jpg,Non
2598,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_818.jpg,Non
2599,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_819.jpg,Non
2600,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_82.jpg,Non
2601,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_820.jpg,Non
2602,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_821.jpg,Non
2603,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_822.jpg,Non
2604,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_823.jpg,Non
2605,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_824.jpg,Non
2606,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_825.jpg,Non
2607,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_826.jpg,Non
2608,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_827.jpg,Non
2609,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_828.jpg,Non
2610,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_829.jpg,Non
2611,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_83.jpg,Non
2612,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_830.jpg,Non
2613,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_831.jpg,Non
2614,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_832.jpg,Non
2615,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_833.jpg,Non
2616,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_834.jpg,Non
2617,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_835.jpg,Non
2618,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_836.jpg,Non
2619,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_837.jpg,Non
2620,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_838.jpg,Non
2621,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_839.jpg,Non
2622,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_84.jpg,Non
2623,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_840.jpg,Non
2624,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_841.jpg,Non
2625,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_842.jpg,Non
2626,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_843.jpg,Non
2627,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_844.jpg,Non
2628,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_845.jpg,Non
2629,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_846.jpg,Non
2630,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_847.jpg,Non
2631,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_848.jpg,Non
2632,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_849.jpg,Non
2633,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_85.jpg,Non
2634,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_850.jpg,Non
2635,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_851.jpg,Non
2636,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_852.jpg,Non
2637,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_853.jpg,Non
2638,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_854.jpg,Non
2639,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_855.jpg,Non
2640,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_856.jpg,Non
2641,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_857.jpg,Non
2642,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_858.jpg,Non
2643,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_859.jpg,Non
2644,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_86.jpg,Non
2645,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_860.jpg,Non
2646,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_861.jpg,Non
2647,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_862.jpg,Non
2648,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_863.jpg,Non
